公告id	股东全称	股东简称	变动截止日期	变动价格	变动数量	变动后持股数	变动后持股比例
15635227	广东毅昌投资有限公司	毅昌投资	2016-07-13	8.05	1008000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-07-14	8.1	1250000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-08-03	7.66	288500		
15635227	广东毅昌投资有限公司	毅昌投资	2016-09-20	7.96	600000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-09-21	8.02	636000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-11-08	8.92	800000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-11-09	9.02	770000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-11-17	9.64	225000		
15635227	广东毅昌投资有限公司	毅昌投资	2016-12-21	8.94	934400		
15635227	广东毅昌投资有限公司	毅昌投资	2017-01-10	10.24	50000	27550000	0.0687
15699788	南方水泥有限公司	南方水泥	2017-02-08	12.02	680900	136426415	0.1677
15700215	平安大华基金管理有限公司	平安大华	2017-02-08	12.01	1866800	27072106	0.0499
15706565	浙江富润股份有限公司	浙江富润	2017-02-10	13.02	3000000	52000000	0.0639
15706565	铜陵有色金属集团控股有限公司	铜陵有色	2017-02-10	13.05	9000000	83929713	0.1032
15718988	上海原龙投资有限公司	上海原龙	2017-01-16		3778031		
15718988	上海原龙投资有限公司	上海原龙	2017-02-15		7140142		
15718988	上海原龙投资有限公司	上海原龙	2017-02-16		6749033		
15718988	上海原龙投资有限公司	上海原龙	2017-02-17		5885100	1161759101	0.4933
15719058	宁波凯撒世嘉资产管理合伙企业(有限合伙)	宁波凯撒	2017-02-16	312.06	211615		
15719058	宁波凯撒世嘉资产管理合伙企业(有限合伙)	宁波凯撒	2017-02-17	1025.85	695652	277710200	0.3458
1572148	广东省广新控股集团有限公司	广新集团	2015-01-14		110000		
1572148	广东省广新控股集团有限公司	广新集团	2015-02-04		49400		
1572148	广东省广新控股集团有限公司	广新集团	2015-04-02		7197712	104395153	0.1731
1572675	北京市通达宝德科技发展有限公司		2015-02-04	30.625	38472		
1572675	北京市通达宝德科技发展有限公司		2015-02-06	31.09	10000		
1572675	北京市通达宝德科技发展有限公司		2015-02-16	31.44	30000		
1572675	北京市通达宝德科技发展有限公司		2015-02-17	33.556	90000		
1572675	北京市通达宝德科技发展有限公司		2015-02-25	33.662	100000		
1572675	北京市通达宝德科技发展有限公司		2015-02-26	32.922	200000		
1572675	北京市通达宝德科技发展有限公司		2015-02-27	33.129	150000		
1572675	北京市通达宝德科技发展有限公司		2015-03-02	34.013	550000		
1572675	北京市通达宝德科技发展有限公司		2015-03-03	37.2	90000		
1572675	北京市通达宝德科技发展有限公司		2015-03-31	35.972	1500000	11710000	0.092
1575043	久立集团股份有限公司	久立集团	2015-04-03	48.09	530000	131818574	0.3916
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-01	11.3	850368		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-07	12.65	40000		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-08	13.3	3508100		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-09	12.42	530000		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-12	13.12	1440700		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-13	13.75	380000		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-23	12.07	120000		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2016-12-28	11.75	200000		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2017-02-23	11.64	1593100		
15752069	新疆生产建设兵团投资有限责任公司	兵团投资	2017-02-24	11.17	1300000	47072891	0.0419
1576293	湘江产业投资有限责任公司	湘江产业投资	2015-03-09	23.14	78000		
1576293	湘江产业投资有限责任公司	湘江产业投资	2015-03-10	23.39	100000		
1576293	湘江产业投资有限责任公司	湘江产业投资	2015-03-11	24.77	159000		
1576293	湘江产业投资有限责任公司	湘江产业投资	2015-03-13	24.66	134500		
1576293	湘江产业投资有限责任公司	湘江产业投资	2015-04-08	31.05	605100	7220000	0.0752
1581560	上海华服投资有限公司	华服投资	2015-04-10	21.17	50550000	557750000	0.5517
15840064	苏州永乐九鼎投资中心(有限合伙)、苏州周原九鼎投资中心(有限合伙)	永乐九鼎	2017-03-23	60.21	1200000	6300000	0.0621
15855099	长安基金管理有限公司	长安基金	2017-03-28	13.3	24000000	6472029	0.0135
1595484	重庆卓智鑫盈投资中心(有限合伙)	卓智鑫盈	2015-04-09	16.47	61380000000		
1595484	重庆卓智鑫盈投资中心(有限合伙)	卓智鑫盈	2015-04-10	16.84	50000000000		
1595484	重庆卓智鑫盈投资中心(有限合伙)	卓智鑫盈	2015-04-13	18.24	44833100000		
1595484	重庆卓智鑫盈投资中心(有限合伙)	卓智鑫盈	2015-04-15	21.12	13101680000		
1595484	重庆卓智鑫盈投资中心(有限合伙)	卓智鑫盈	2015-04-16	21.29	12900000000	19451695	0.0499
15990742	天津泰达投资控股有限公司	泰达控股	2015-06-04	32.18	1219000		
15990742	天津泰达投资控股有限公司	泰达控股	2017-04-19	28.18	1300000	44665900	0.1773
16039935	深圳市宝德投资控股有限公司	宝德控股	2017-04-30	19.44	1028780	72243662	0.2768
16060212	云南省能源投资集团有限公司	云南能投集团	2017-04-26	16.89	10003888	196631018	0.3522
16118788	杭州滨江投资控股有限公司	滨江控股	2017-04-28				
16127415	上海祥禾股权投资合伙企业(有限合伙)	上海祥禾	2017-05-02	25.02	14250003		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2016-11-02	46.09	3900		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2016-11-03	46.56	146100		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2016-11-04	47.38	99295		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2016-11-16	47.68	50705		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2017-04-21	38.83	131200		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2017-04-24	37.57	119000		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2017-05-02	36.68	65000		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2017-05-03	37	147000		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2016-11-23	42.78	500000		
16131541	新余高新区泽润投资管理有限公司	泽润投资	2017-03-16	36.25	500000	14553561	0.0827
16138806	新余丰禾朴实投资管理有限公司	丰禾朴实	2017-05-04	14.66	100	26877400	0.05
16143564	日月控股有限公司	日月控股	2017-04-24	9.08	1140000		
16143564	日月控股有限公司	日月控股	2017-04-26	9.1	1332000		
16143564	日月控股有限公司	日月控股	2017-04-27	9.02	812398		
16143564	日月控股有限公司	日月控股	2017-04-28	9.13	110000		
16143564	日月控股有限公司	日月控股	2017-05-02	9.2	798300		
16143564	日月控股有限公司	日月控股	2017-05-03	9.21	340000		
16143564	日月控股有限公司	日月控股	2017-05-04	9.11	80000		
16143564	日月控股有限公司	日月控股	2017-05-05	8.98	380000	278268798	0.527
16149657	温州信德丰益资本运营中心(有限合伙)	温州信德	2016-12-28	11.24	2000000		
16149657	温州信德丰益资本运营中心(有限合伙)	温州信德	2017-02-28	11.71	1000000		
16156801	江苏中超投资集团有限公司	中超集团	2014-08-12	8.5	5300000	282793612	0.05
16170768	桂林福达集团有限公司	福达集团	2017-02-13	15.992	2022000		
16170768	桂林福达集团有限公司	福达集团	2017-02-14	15.611	126900		
16170768	桂林福达集团有限公司	福达集团	2017-02-15	15.811	440811		
16170768	桂林福达集团有限公司	福达集团	2017-02-17	15.75	410300		
16170768	桂林福达集团有限公司	福达集团	2017-03-02	15.47	357300	408957311	0.6908
1617331	杭州江东富丽达热电有限公司	富丽达	2015-04-24	7.29	9000000	21000000	0.0545
16263093	上海亨升投资管理有限公司	上海亨升	2017-06-05	11.86	500000		
16263093	上海亨升投资管理有限公司	上海亨升	2017-06-06	11.79	219000	28003500	0.0637
16264046	上海复星谱润股权投资企业(有限合伙)	复星谱润	2017-03-14	39.01	18300	22937600	0.1132
16267538	西藏信托莱沃33号集合资金信托计划	西藏信托莱沃	2017-06-08	18.072	1000000	124662875.00	0.4456
16267945	王晶翼先生		2014-09-24		60200		
16267945	王晶翼先生		2017-06-08		130100		
16277433	上海市建国社会公益基金会	建国基金会	2017-06-08	9.54	1394926		0.0082
16277433	上海高森投资有限公司	高森投资	2017-06-09	9.74	585599		0.0685
16281792	中植产业投资有限公司	中植产投	2017-03-09	24.65	497500		
16281792	中植产业投资有限公司	中植产投	2017-03-10	24.935	1290000		
16281792	中植产业投资有限公司	中植产投	2017-06-13	17.6	1239800		0.0464
1628584	北京七星华电科技集团有限责任公司		2014-11-20	12.31	849957		
1628584	北京七星华电科技集团有限责任公司		2015-02-03	13.42	4498599		
1628584	北京电子控股有限责任公司		2015-04-08	14.79	23951753		
16290448	广田控股集团有限公司	广田控股	2017-06-15	14068.72	15790842	192000000	0.1249
1629243	中粮集团有限公司	中粮集团	2015-04-29	12.227	20000000		
1629824	中国平煤神马能源化工集团有限责任公司	中国平煤神马集团	2015-04-29	12.06	765200	115098205	0.2289
16302960	南华期货立风1号资产管理计划	南华立风1号计划	2017-06-20	17.816	2520200		
16310298	杭州联创永溢创业投资合伙企业(有限合伙)	联创永溢	2017-03-21	20.73	1000000		
16310298	杭州联创永溢创业投资合伙企业(有限合伙)	联创永溢	2017-06-15	17.18	840000		
16310298	杭州联创永溢创业投资合伙企业(有限合伙)	联创永溢	2017-06-16	17.04	230000		
16310298	杭州联创永溢创业投资合伙企业(有限合伙)	联创永溢	2017-06-19	17.13	150000		
16310298	杭州联创永溢创业投资合伙企业(有限合伙)	联创永溢	2017-06-20	17.08	210000		
16310671	上海广信科技发展有限公司	上海广信	2016-11-23	39.82	1571555		
16310671	上海广信科技发展有限公司	上海广信	2016-12-26	34.76	2000000	32428445	0.1897
1632811	香塘集团有限公司	香塘集团	2015-05-05	31.71	2000000		
1632811	香塘集团有限公司	香塘集团	2015-05-06	31.32	2000000	75865600	0.2257
16328253	西藏天海集团有限责任公司	天海集团	2017-05-09	12.09	648400		
16328253	西藏天海集团有限责任公司	天海集团	2017-05-22	12.09	220800		
16332458	深圳昊天股权投资基金管理有限公司	深圳昊天	2017-06-28	45.48	250100	4759900	0.051
16344795	罗牛山集团有限公司	罗牛山集团	2017-07-03	6.44	5656300		
1634743	四川省长江集团有限公司	长江集团	2015-05-07		2004511		
16349125	云南云内动力集团有限公司	云内集团	2017-06-27	4.3133	4579500		
16349125	云南云内动力集团有限公司	云内集团	2017-06-28	4.4038	820000		
16349125	云南云内动力集团有限公司	云内集团	2017-06-30	4.4844	3213604		
16349125	云南云内动力集团有限公司	云内集团	2017-07-04	4.6652	10805300	580473216	0.3303
16349772	广东通盈创业投资有限公司	通盈创投	2016-09-05	44.54	814500	2301400	0.021
16349894	大连承运投资集团有限公司	承运投资	2017-07-04	7.61	7500000		
16349894	大连承运投资集团有限公司	承运投资	2017-07-04	7.61	3449600	109162400	0.1994
16352906	上海科技创业投资有限公司	上海科创	2017-07-04	14.81	29000	88115000	0.0855
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-16	9.824	428000		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-19	9.71	543700		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-20	9.746	220000		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-21	9.831	720900		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-22	9.723	2749100		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-06-23	9.509	268000		
16354015	霍尔果斯万木隆股权投资有限公司	万木隆投资	2017-07-04	9.227	275700	57925161	0.1113
1635613	南方工业资产管理有限责任公司	南方资产	2015-05-11	36.31	2000000	7944351	0.0399
1635654	新余禧瑞投资管理有限公司	禧瑞投资	2015-05-12	21.15	8000000	3315200	0.011
1636362	普天东方通信集团有限公司	东信集团	2015-05-12	25.41	30000	84084800	0.291
1636362	珠海普天和平电信工业有限公司	和平电信	2015-05-12	24.92	3200000	45312600	0.1568
1636767	振兴实业公司	振兴实业	2015-05-12	16.02	13600000	521600	0.0019
1636927	邯郸钢铁集团有限责任公司	邯钢集团	2015-05-13	5.598	342000008		
1636927	邯郸钢铁集团有限责任公司	邯钢集团	2015-05-08	5.786	80000000	4124881473	0.3885
16372498	方正东亚·恒升45号证券投资集合资金信托计划		2017-01-11	28.03	2462223		
16372498	方正东亚·恒升45号证券投资集合资金信托计划		2017-01-12	28.92	3113872		
16372498	方正东亚·恒升45号证券投资集合资金信托计划		2017-01-13	29.78	3308296		
16372498	方正东亚·恒升45号证券投资集合资金信托计划		2017-01-24	27.92	825000		
16372498	方正东亚·恒升45号证券投资集合资金信托计划		2017-07-10	25.58	377200	34465993	0.1166
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-05-16		3850320		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-05-22		346100		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-05-23		1200000		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-05-24		1700000		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-05-31		1179500		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-06-23		1000000		
16376646	深圳市劲嘉创业投资有限公司	劲嘉创投	2017-07-13		324500		
16380827	德华集团控股股份有限公司	德华集团	2017-07-11	14.87	4035100		
16380827	德华集团控股股份有限公司	德华集团	2017-07-14	13.87	8300000	229344885	0.2664
16384859	安徽中鼎控股(集团)股份有限公司	中鼎集团	2017-07-14	19.88	10055200		
16384859	安徽中鼎控股(集团)股份有限公司	中鼎集团	2017-07-17	18.37	5330000	562579177	0.4557
16393616	邱金兰		2017-07-18	13.5	893844	237866857	0.5989
16398597	李黎明		2017-07-19	11.82	260000	820000	0.0015
1640477	西子电梯集团有限公司	西子电梯	2015-05-13	21.33	1500000		
1640477	西子电梯集团有限公司	西子电梯	2015-05-14	21.67	2500000		
1640477	西子电梯集团有限公司	西子电梯	2014-12-10	23.57	1000000		
1640477	西子电梯集团有限公司	西子电梯	2014-12-11	22.64	1000000		
1640477	西子电梯集团有限公司	西子电梯	2014-12-12	21.11	1000000		
1640477	西子电梯集团有限公司	西子电梯	2014-12-15	21.15	1000000		
1640477	西子电梯集团有限公司	西子电梯	2014-12-16	21.92	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-16	16.01	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-19	16.3	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-20	16.01	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-21	16.69	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-22	17.01	2000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-28	17.16	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-29	16.77	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-01-30	16.09	1000000		
1640477	西子电梯集团有限公司	西子电梯	2015-02-02	15.58	2000000		
